Obs_Date_Local,Observatory,Name,Catalog,BJD0_JD,Eclipse_Time_UTC,Type,Altitude_deg,Period_days,RAJ2000,DEJ2000,Mag
2026-06-07,ETAMU,KIC 11502581,Kepler,2454964.875051,2026-06-08 04:44:47.006,Secondary,45.0,0.333636,289.26588,49.47279,14.66
2026-06-07,ETAMU,KIC 11704155,Kepler,2454953.604573,2026-06-08 04:45:35.719,Primary,46.6,0.2738674,286.98222,49.88385,12.6
2026-06-07,ETAMU,KIC 08758716,Kepler,2454953.672989,2026-06-08 04:45:45.262,Secondary,41.7,0.1072049,293.85188,44.94942,13.53
2026-06-07,ETAMU,KIC 07777443,Kepler,2454954.257271,2026-06-08 04:45:53.051,Primary,37.9,0.8851249,298.85405,43.43496,11.91
2026-06-07,ETAMU,KIC 09644680,Kepler,2454964.702637,2026-06-08 04:46:03.799,Primary,44.6,0.5859408,289.99128,46.30087,13.44
2026-06-07,ETAMU,KIC 09935311,Kepler,2455001.838876,2026-06-08 04:46:08.240,Secondary,49.3,0.2737752,283.24582,46.85107,14.34
2026-06-07,ETAMU,KIC 11805235,Kepler,2454964.735922,2026-06-08 04:46:33.918,Primary,46.9,0.3951932,286.77567,50.0708,14.72
2026-06-07,ETAMU,KIC 06072578,Kepler,2454862.142079,2026-06-08 04:46:34.989,Primary,37.1,0.2696718,299.44527,41.35238,14.68
2026-06-07,ETAMU,KIC 04574310,Kepler,2454954.661614,2026-06-08 04:47:49.405,Primary,40.2,1.3062201,294.99365,39.64282,13.24
2026-06-07,ETAMU,KIC 05535061,Kepler,2454954.051273,2026-06-08 04:48:03.774,Primary,42.5,0.4634302,292.28674,40.74857,12.39
2026-06-07,ETAMU,KIC 09475663,Kepler,2454953.842439,2026-06-08 04:49:10.889,Secondary,41.1,0.7080268,295.86153,46.09755,12.49
2026-06-07,ETAMU,HJ KELT-18b,HotJupiter,2457542.52504,2026-06-08 04:49:21.711,Secondary,61.7,2.8717518,216.5238248,59.4442735,10.16
2026-06-07,ETAMU,KIC 10095469,Kepler,2454999.865835,2026-06-08 04:49:27.547,Secondary,39.3,0.6777628,298.70589,47.03481,14.69
2026-06-07,ETAMU,KIC 11137143,Kepler,2454964.776698,2026-06-08 04:50:40.331,Primary,44.4,0.3135334,291.65644,48.72563,13.15
2026-06-07,ETAMU,KIC 02305543,Kepler,2455003.400909,2026-06-08 04:50:43.212,Secondary,42.6,1.3622735,292.02687,37.60064,12.55
2026-06-07,ETAMU,KIC 08912468,Kepler,2454953.576945,2026-06-08 04:51:29.803,Primary,38.4,0.094838,300.11559,45.16792,11.75
2026-06-07,ETAMU,KIC 11672319,Kepler,2454964.813262,2026-06-08 04:51:30.106,Secondary,41.3,0.3317754,296.80505,49.71264,14.29
2026-06-07,ETAMU,KIC 08696274,Kepler,2454964.693053,2026-06-08 04:51:58.510,Secondary,42.3,0.3914865,294.49296,44.83221,14.1
2026-06-07,ETAMU,KIC 09026766,Kepler,2454964.846798,2026-06-08 04:52:06.497,Secondary,43.1,0.2721278,293.5784,45.30985,15.0
2026-06-07,ETAMU,KIC 08719324,Kepler,2455003.805236,2026-06-08 04:53:26.568,Secondary,38.0,10.2326979,301.11428,44.82579,11.61
2026-06-07,ETAMU,KIC 05201619,Kepler,2454964.774736,2026-06-08 04:53:47.093,Primary,41.0,0.507276,295.67123,40.36756,13.05
2026-06-07,ETAMU,KIC 11154110,Kepler,2454965.026876,2026-06-08 04:53:57.651,Primary,40.3,0.5296642,298.67045,48.74536,13.37
2026-06-07,ETAMU,KIC 02715417,Kepler,2454964.666158,2026-06-08 04:54:29.338,Secondary,43.4,0.2364399,291.96903,37.92778,14.07
2026-06-07,ETAMU,KIC 07177892,Kepler,2454954.651393,2026-06-08 04:55:03.816,Primary,50.8,1.3862494,283.16902,42.79212,11.77
2026-06-07,ETAMU,KIC 09713664,Kepler,2454964.675186,2026-06-08 04:55:37.339,Secondary,44.0,0.321236,293.25315,46.43313,14.8
2026-06-07,ETAMU,KIC 10485137,Kepler,2454954.05837,2026-06-08 04:55:39.430,Secondary,41.5,0.4452748,297.11976,47.62401,11.88
2026-06-07,ETAMU,HJ Kepler-15b,HotJupiter,2454969.328651,2026-06-08 04:55:40.277,Secondary,42.3,4.942782,296.2005506,49.1400304,13.81
2026-06-07,ETAMU,KIC 07871200,Kepler,2454953.67732,2026-06-08 04:56:03.708,Primary,51.4,0.2429038,282.71821,43.67002,12.8
2026-06-07,ETAMU,KIC 11395117,Kepler,2454964.845917,2026-06-08 04:56:50.943,Primary,48.1,0.3065169,287.54754,49.20563,14.99
2026-06-07,ETAMU,KIC 11391667,Kepler,2454954.131308,2026-06-08 04:57:17.425,Primary,49.7,1.0837368,285.30208,49.26348,12.92
2026-06-07,ETAMU,KIC 11295026,Kepler,2454953.888646,2026-06-08 04:57:41.807,Primary,46.1,0.2908549,290.82869,49.03557,12.81
2026-06-07,ETAMU,KIC 03848042,Kepler,2454964.75831,2026-06-08 04:57:44.472,Secondary,45.1,0.4114527,290.80391,38.95296,14.97
2026-06-07,ETAMU,KIC 09752973,Kepler,2455000.170599,2026-06-08 04:57:53.938,Primary,52.0,0.7167094,282.19483,46.52289,10.05
2026-06-07,ETAMU,KIC 05461570,Kepler,2455000.155857,2026-06-08 04:58:10.803,Primary,42.0,0.5076606,295.46302,40.64678,14.83
2026-06-07,ETAMU,KIC 07368103,Kepler,2454965.354015,2026-06-08 04:58:23.880,Secondary,44.0,2.1825147,293.41538,42.91725,13.42
2026-06-07,ETAMU,KIC 05376836,Kepler,2454966.317189,2026-06-08 04:58:39.367,Secondary,42.0,3.4794252,295.67131,40.59908,14.04
2026-06-07,ETAMU,KIC 10357852,Kepler,2454954.071041,2026-06-08 04:59:50.707,Secondary,41.5,0.488341,298.11173,47.4911,13.06
2026-06-08,ETAMU,KIC 03241619,Kepler,2454955.247951,2026-06-08 05:00:13.249,Primary,43.7,1.7033444,293.09495,38.36123,12.52
2026-06-08,ETAMU,KIC 10154189,Kepler,2454964.71319,2026-06-08 05:00:32.140,Secondary,42.7,0.4112387,296.44042,47.11436,13.68
2026-06-08,ETAMU,KIC 06209824,Kepler,2454954.933021,2026-06-08 05:01:33.251,Secondary,44.4,1.2629743,293.34718,41.54816,12.13
2026-06-08,ETAMU,KIC 02556127,Kepler,2454953.710274,2026-06-08 05:01:51.965,Secondary,49.1,0.4188713,286.42021,37.80578,12.9
2026-06-08,ETAMU,KIC 08143757,Kepler,2454964.839296,2026-06-08 05:02:22.935,Primary,53.4,0.3565228,281.48528,44.00968,14.76
2026-06-08,ETAMU,KIC 09480516,Kepler,2454954.296023,2026-06-08 05:03:39.434,Primary,42.5,1.4298111,297.41067,46.02232,13.39
2026-06-08,ETAMU,KIC 04464999,Kepler,2454953.822183,2026-06-08 05:04:08.257,Primary,45.7,0.4341644,291.79057,39.59378,13.37
2026-06-08,ETAMU,KIC 04138301,Kepler,2454964.685221,2026-06-08 05:04:24.055,Secondary,50.5,0.2533791,285.48676,39.24057,14.7
2026-06-08,ETAMU,KIC 09529733,Kepler,2454967.076403,2026-06-08 05:04:28.440,Primary,45.5,4.809132,293.20877,46.17306,14.04
2026-06-08,ETAMU,KIC 06057829,Kepler,2454954.079203,2026-06-08 05:04:51.820,Secondary,42.9,0.4834268,296.12392,41.38578,13.31
2026-06-08,ETAMU,KIC 08394040,Kepler,2454964.878453,2026-06-08 05:05:11.230,Secondary,40.5,0.3021265,300.29581,44.34941,14.46
2026-06-08,ETAMU,KIC 08523194,Kepler,2454954.22374,2026-06-08 05:06:14.652,Primary,40.7,0.8785327,300.318,44.53512,11.95
2026-06-08,ETAMU,KIC 01433410,Kepler,2454999.951811,2026-06-08 05:06:26.220,Primary,45.8,0.2832752,291.63773,37.08227,14.12
2026-06-08,ETAMU,KIC 11246163,Kepler,2454964.563148,2026-06-08 05:06:59.467,Primary,46.3,0.2792275,292.87457,48.98403,14.6
2026-06-08,ETAMU,KIC 08241252,Kepler,2454964.64794,2026-06-08 05:07:06.276,Primary,44.9,0.3540438,294.59259,44.19316,14.88
2026-06-08,ETAMU,KIC 10657664,Kepler,2454956.769874,2026-06-08 05:07:22.156,Primary,49.3,3.2736988,288.49946,47.99646,13.23
2026-06-08,ETAMU,KIC 09472174,Kepler,2454953.643178,2026-06-08 05:07:59.675,Secondary,45.2,0.1257653,294.63588,46.06643,12.26
2026-06-08,ETAMU,KIC 07542091,Kepler,2454953.873119,2026-06-08 05:08:21.534,Secondary,44.1,0.3904993,295.71668,43.16462,12.34
2026-06-08,ETAMU,KIC 09519590,Kepler,2454964.676736,2026-06-08 05:08:29.263,Primary,49.4,0.3308941,288.71556,46.16734,13.92
2026-06-08,ETAMU,KIC 08957954,Kepler,2454967.308458,2026-06-08 05:08:46.504,Secondary,45.9,4.3598503,293.68588,45.23861,13.96
2026-06-08,ETAMU,KIC 04350454,Kepler,2454964.942703,2026-06-08 05:09:21.880,Secondary,50.3,0.9656582,287.05247,39.48793,13.62
2026-06-08,ETAMU,KIC 06287172,Kepler,2454953.651911,2026-06-08 05:09:45.044,Primary,46.6,0.2038732,292.49867,41.62916,12.71
2026-06-08,ETAMU,KIC 09164561,Kepler,2454965.255669,2026-06-08 05:09:47.161,Secondary,44.7,1.2670378,295.61517,45.50472,13.71
2026-06-08,ETAMU,KIC 06029214,Kepler,2454954.334142,2026-06-08 05:10:11.189,Primary,50.7,0.8190664,287.07563,41.39097,12.93
2026-06-08,ETAMU,KIC 04949770,Kepler,2454955.080993,2026-06-08 05:10:16.913,Secondary,42.3,1.5640913,298.04976,40.06287,12.57
2026-06-08,ETAMU,KIC 08108785,Kepler,2454964.6407,2026-06-08 05:11:05.552,Primary,44.8,0.2288269,295.60326,43.92563,14.76
2026-06-08,ETAMU,KIC 07744173,Kepler,2454964.747571,2026-06-08 05:11:48.346,Primary,50.0,0.3985279,288.48826,43.48125,13.69
2026-06-08,ETAMU,KIC 07546791,Kepler,2454964.604015,2026-06-08 05:12:38.306,Secondary,44.2,0.2423615,296.77379,43.11028,13.57
2026-06-08,ETAMU,KIC 09414905,Kepler,2454964.709629,2026-06-08 05:13:15.156,Secondary,45.1,0.4565263,295.96419,45.98085,13.63
2026-06-08,ETAMU,KIC 09097798,Kepler,2454964.721156,2026-06-08 05:13:33.330,Primary,45.9,0.3340654,294.92511,45.48103,14.58
2026-06-08,ETAMU,KIC 12350008,Kepler,2455002.014438,2026-06-08 05:13:39.102,Secondary,50.8,0.1845296,287.25986,51.15424,14.6
2026-06-08,ETAMU,KIC 10557008,Kepler,2454964.637009,2026-06-08 05:13:56.598,Secondary,43.2,0.2654186,299.22044,47.72682,14.66
2026-06-08,ETAMU,KIC 11410485,Kepler,2454964.854909,2026-06-08 05:13:58.373,Secondary,45.7,0.4287929,295.49324,49.29955,13.69
2026-06-08,ETAMU,KIC 06549491,Kepler,2454964.73373,2026-06-08 05:14:24.082,Primary,42.9,0.7646535,298.75699,41.97732,14.91
2026-06-08,ETAMU,KIC 06262882,Kepler,2454965.111503,2026-06-08 05:14:57.708,Secondary,54.9,0.9965008,282.64574,41.60873,13.98
2026-06-08,ETAMU,KIC 11255667,Kepler,2454954.269242,2026-06-08 05:15:31.642,Secondary,45.1,0.8189143,296.77039,48.9223,10.94
2026-06-08,ETAMU,KIC 05795648,Kepler,2454954.773067,2026-06-08 05:15:47.652,Secondary,47.0,4.5533695,293.29441,41.03535,11.47
2026-06-08,ETAMU,KIC 06034812,Kepler,2454953.667262,2026-06-08 05:15:52.814,Primary,50.0,0.3673068,289.3365,41.31856,12.82
2026-06-08,ETAMU,KIC 09480977,Kepler,2454954.427893,2026-06-08 05:15:57.134,Primary,44.5,0.8710309,297.53099,46.01758,12.3
2026-06-08,ETAMU,KIC 09268105,Kepler,2454964.797205,2026-06-08 05:16:43.449,Secondary,53.2,0.4256937,285.29358,45.79964,13.6
2026-06-08,ETAMU,KIC 08429415,Kepler,2455000.190868,2026-06-08 05:17:03.481,Secondary,49.0,1.3525754,291.30749,44.45763,12.71
2026-06-08,ETAMU,KIC 07657914,Kepler,2454953.980579,2026-06-08 05:17:18.722,Secondary,57.2,0.4745462,279.96785,43.38567,12.91
2026-06-08,ETAMU,KIC 02571439,Kepler,2454964.701572,2026-06-08 05:17:35.933,Primary,49.0,0.3209791,290.46933,37.85522,14.7
2026-06-08,ETAMU,KIC 09412462,Kepler,2454965.527824,2026-06-08 05:17:57.818,Primary,46.5,10.1865899,295.12039,45.96856,14.85
2026-06-08,ETAMU,KIC 05872696,Kepler,2454953.79871,2026-06-08 05:18:15.323,Secondary,49.5,0.1726132,290.59624,41.18564,11.85
2026-06-08,ETAMU,KIC 09833806,Kepler,2454964.729734,2026-06-08 05:18:18.761,Primary,48.1,0.3931764,293.0487,46.61657,13.5
2026-06-08,ETAMU,TIC 0339185356,TESS,2458684.154646,2026-06-08 05:18:32.233,Secondary,41.1,5.2903608,290.5774003471,15.3015408462,10.11
2026-06-08,ETAMU,KIC 05513861,Kepler,2454954.995935,2026-06-08 05:18:38.573,Primary,54.3,1.5102117,284.35219,40.7147,11.64
2026-06-08,ETAMU,KIC 02851474,Kepler,2454965.52665,2026-06-08 05:19:21.419,Primary,48.8,2.7682927,291.24907,38.04267,12.62
2026-06-08,ETAMU,KIC 10468514,Kepler,2454965.027147,2026-06-08 05:19:27.829,Primary,49.6,0.4249383,291.10969,47.61547,14.32
2026-06-08,ETAMU,KIC 06431545,Kepler,2454964.589641,2026-06-08 05:20:10.291,Secondary,52.0,0.3168339,287.82866,41.80494,13.85
2026-06-08,ETAMU,KIC 11924311,Kepler,2454964.755924,2026-06-08 05:20:20.676,Secondary,46.0,0.4451163,296.66609,50.23833,12.81
2026-06-08,ETAMU,KIC 09272276,Kepler,2454953.698094,2026-06-08 05:20:25.709,Secondary,52.1,0.280613,287.74768,45.72146,13.16
2026-06-08,ETAMU,KIC 07280704,Kepler,2454953.70694,2026-06-08 05:20:29.018,Primary,49.5,0.3243504,291.37544,42.81133,13.06
2026-06-08,ETAMU,KIC 09453192,Kepler,2454964.88902,2026-06-08 05:20:30.232,Secondary,53.3,0.7188371,286.00586,46.04891,14.02
2026-06-08,ETAMU,KIC 11336707,Kepler,2454964.637372,2026-06-08 05:20:34.936,Secondary,54.4,0.2512982,283.80217,49.1288,14.8
2026-06-08,ETAMU,KIC 07970629,Kepler,2454966.523747,2026-06-08 05:20:41.900,Primary,46.7,2.0510691,295.40262,43.77475,14.54
2026-06-08,ETAMU,KIC 09274472,Kepler,2454964.726022,2026-06-08 05:20:55.279,Secondary,51.3,0.3020905,288.99454,45.77912,13.92
2026-06-08,ETAMU,KIC 02858322,Kepler,2454964.659801,2026-06-08 05:21:36.362,Secondary,48.1,0.4363999,292.6746,38.06483,14.75
2026-06-08,ETAMU,KIC 05215999,Kepler,2454965.482686,2026-06-08 05:22:18.055,Primary,44.2,2.5311576,298.58249,40.36474,14.11
2026-06-08,ETAMU,KIC 09637239,Kepler,2454954.062934,2026-06-08 05:22:37.266,Secondary,53.8,0.7730257,285.73335,46.37821,13.05
2026-06-08,ETAMU,KIC 06046061,Kepler,2454919.45441,2026-06-08 05:22:48.895,Secondary,48.6,0.2972557,292.93909,41.31136,14.99
2026-06-08,ETAMU,KIC 10618253,Kepler,2454964.985569,2026-06-08 05:24:03.929,Primary,45.6,0.4374028,298.12481,47.81242,12.81
2026-06-08,ETAMU,KIC 10030943,Kepler,2454953.674633,2026-06-08 05:24:19.645,Primary,45.3,0.2357801,298.55175,46.93683,11.33
2026-06-08,ETAMU,KIC 09700181,Kepler,2455115.077295,2026-06-08 05:24:45.090,Primary,53.4,2.8486181,286.87755,46.43376,12.74
2026-06-08,ETAMU,KIC 08230815,Kepler,2454953.680087,2026-06-08 05:24:52.702,Primary,50.7,0.3452189,290.89315,44.13125,13.34
2026-06-08,ETAMU,KIC 05174346,Kepler,2455002.130574,2026-06-08 05:25:19.706,Secondary,52.9,0.3505923,287.83325,40.31916,14.29
2026-06-08,ETAMU,KIC 08618226,Kepler,2454970.650002,2026-06-08 05:25:52.586,Primary,52.0,5.8820362,289.33152,44.77257,13.78
2026-06-08,ETAMU,KIC 10292413,Kepler,2454954.202209,2026-06-08 05:26:00.172,Secondary,45.9,0.5591588,298.12289,47.32529,13.19
2026-06-08,ETAMU,KIC 11703960,Kepler,2454965.167187,2026-06-08 05:26:04.786,Primary,53.2,0.6044168,286.86223,49.83039,13.89
2026-06-08,ETAMU,KIC 08367007,Kepler,2454964.933977,2026-06-08 05:26:36.062,Primary,49.9,0.251616,292.38265,44.3612,13.53
2026-06-08,ETAMU,HJ NGTS-5b,HotJupiter,2457740.35262,2026-06-08 05:27:18.696,Secondary,56.0,3.3569866,221.0582692,5.6053735,13.79
2026-06-08,ETAMU,KIC 11825204,Kepler,2454964.746093,2026-06-08 05:28:25.548,Primary,47.1,0.2096356,297.03044,50.05573,13.8
2026-06-08,ETAMU,KIC 08397460,Kepler,2454954.900654,2026-06-08 05:29:12.412,Primary,44.0,1.4189566,301.40527,44.32676,10.2
2026-06-08,ETAMU,KIC 05282464,Kepler,2454964.707882,2026-06-08 05:29:23.380,Secondary,49.0,0.4963991,293.94569,40.44954,12.8
2026-06-08,ETAMU,KIC 11604958,Kepler,2454964.653176,2026-06-08 05:29:30.383,Primary,52.7,0.2989297,288.63754,49.62468,13.94
2026-06-08,ETAMU,KIC 05127005,Kepler,2454955.159118,2026-06-08 05:29:55.664,Primary,45.7,1.6211241,298.47676,40.22062,13.51
2026-06-08,ETAMU,KIC 10924462,Kepler,2454953.9228,2026-06-08 05:29:58.886,Primary,49.5,0.3753715,293.84713,48.32191,13.4
2026-06-08,ETAMU,KIC 05128972,Kepler,2454965.046701,2026-06-08 05:30:06.602,Primary,45.4,0.5053236,298.89606,40.28821,13.24
2026-06-08,ETAMU,KIC 08288741,Kepler,2455000.119225,2026-06-08 05:30:14.482,Primary,54.2,0.2197664,287.36786,44.27321,14.5
2026-06-08,ETAMU,KIC 07217866,Kepler,2454964.726511,2026-06-08 05:30:53.841,Secondary,47.6,0.4071573,296.58343,42.76504,13.86
2026-06-08,ETAMU,KIC 06443392,Kepler,2454953.619364,2026-06-08 05:31:29.036,Primary,51.0,0.7769761,291.99298,41.88413,12.72
2026-06-08,ETAMU,KIC 03439180,Kepler,2455002.039112,2026-06-08 05:31:35.663,Primary,52.1,0.3250651,290.16903,38.53913,14.37
2026-06-08,ETAMU,KIC 03853259,Kepler,2454964.780871,2026-06-08 05:32:06.326,Secondary,50.6,0.2766478,292.24471,38.92317,13.92
2026-06-08,ETAMU,KIC 11967004,Kepler,2454966.109021,2026-06-08 05:32:14.396,Secondary,49.8,1.9416358,293.6807,50.30029,13.9
2026-06-08,ETAMU,KIC 10253375,Kepler,2454999.928207,2026-06-08 05:32:28.125,Secondary,58.3,0.3753248,281.44748,47.32128,14.52
2026-06-08,ETAMU,KIC 07013934,Kepler,2454953.767682,2026-06-08 05:32:28.821,Secondary,56.9,0.6413681,284.32014,42.53901,12.94
2026-06-08,ETAMU,KIC 06613627,Kepler,2455115.344848,2026-06-08 05:33:36.658,Secondary,49.9,0.1507996,293.97654,42.04829,12.55
2026-06-08,ETAMU,KIC 10979669,Kepler,2454954.500842,2026-06-08 05:33:41.928,Primary,50.1,0.925768,293.76807,48.42103,12.33
2026-06-08,ETAMU,KIC 07176440,Kepler,2454964.566395,2026-06-08 05:34:24.506,Secondary,58.5,0.3582708,282.51235,42.77092,14.29
2026-06-08,ETAMU,HJ TOI-1820b,HotJupiter,2458903.0638,2026-06-08 05:34:27.696,Secondary,41.6,4.860674,187.6867207,27.4520016,10.9
2026-06-08,ETAMU,KIC 10363300,Kepler,2454965.177722,2026-06-08 05:34:38.075,Secondary,46.4,0.9349261,299.6345,47.47725,14.68
2026-06-08,ETAMU,KIC 08183850,Kepler,2454953.664427,2026-06-08 05:35:10.881,Secondary,47.8,0.3983589,297.47775,44.04949,13.33
2026-06-08,ETAMU,KIC 07879399,Kepler,2455075.819465,2026-06-08 05:35:13.642,Secondary,55.3,0.392697,287.12464,43.60018,12.6
2026-06-08,ETAMU,KIC 07749504,Kepler,2455007.851201,2026-06-08 05:36:29.976,Primary,53.0,0.5662444,290.56054,43.46297,12.72
2026-06-08,ETAMU,KIC 05033682,Kepler,2454953.73167,2026-06-08 05:37:02.532,Secondary,47.9,0.3799156,297.23875,40.171,13.26
2026-06-08,ETAMU,KIC 10007533,Kepler,2454965.039252,2026-06-08 05:37:07.884,Secondary,53.3,0.6480635,290.09953,46.98715,13.88
2026-06-08,ETAMU,KIC 09394601,Kepler,2454955.415456,2026-06-08 05:37:51.935,Secondary,55.5,0.8768264,287.15312,45.98386,12.29
2026-06-08,ETAMU,KIC 12267718,Kepler,2454953.999853,2026-06-08 05:37:53.214,Primary,49.0,0.5450506,296.25538,50.90436,13.39
2026-06-08,ETAMU,KIC 03832716,Kepler,2454954.237442,2026-06-08 05:38:02.631,Secondary,57.1,1.1418772,285.394,38.90488,13.42
2026-06-08,ETAMU,KIC 02435971,Kepler,2454964.815967,2026-06-08 05:38:03.979,Primary,53.4,0.271828,290.0798,37.78802,14.69
2026-06-08,ETAMU,KIC 03953981,Kepler,2454953.822532,2026-06-08 05:38:10.407,Secondary,52.5,0.4920172,291.42819,39.07376,12.63
2026-06-08,ETAMU,KIC 07878402,Kepler,2454964.735173,2026-06-08 05:38:14.295,Secondary,56.2,0.3743508,286.59174,43.63601,13.39
2026-06-08,ETAMU,KIC 10600319,Kepler,2454964.868221,2026-06-08 05:38:18.581,Secondary,52.1,0.2815156,291.994,47.89769,14.94
2026-06-08,ETAMU,KIC 07130044,Kepler,2454964.695612,2026-06-08 05:39:07.181,Secondary,50.0,0.297665,295.27424,42.66894,14.3
2026-06-08,ETAMU,KIC 05306862,Kepler,2454954.692842,2026-06-08 05:39:23.286,Primary,46.9,2.0256383,299.21391,40.45839,12.78
2026-06-08,ETAMU,KIC 10095512,Kepler,2454953.888455,2026-06-08 05:39:23.484,Primary,47.8,6.0171939,298.71654,47.01453,13.05
2026-06-08,ETAMU,KIC 10481912,Kepler,2454953.718259,2026-06-08 05:39:52.489,Secondary,49.6,0.4423682,296.14968,47.65326,11.85
2026-06-08,ETAMU,KIC 03839964,Kepler,2454964.7914319998,2026-06-08 05:40:00.179,Primary,55.2,0.2561499,288.29389,38.97806,14.6
2026-06-08,ETAMU,KIC 09772642,Kepler,2454953.633778,2026-06-08 05:40:00.770,Secondary,52.0,0.2754317,292.70374,46.58953,13.55
2026-06-08,ETAMU,KIC 06224853,Kepler,2455000.078797,2026-06-08 05:40:01.073,Secondary,48.7,0.5360475,297.13333,41.53607,14.41
2026-06-08,ETAMU,KIC 05022573,Kepler,2454953.97265,2026-06-08 05:40:06.214,Secondary,50.3,0.4417245,294.92986,40.147,11.47
2026-06-08,ETAMU,KIC 08145477,Kepler,2454965.076195,2026-06-08 05:40:12.357,Secondary,59.4,0.5657843,282.56658,44.05462,14.79
2026-06-08,ETAMU,KIC 09612468,Kepler,2454953.603803,2026-06-08 05:40:15.415,Secondary,47.1,0.1334715,299.98213,46.26232,11.53
2026-06-08,ETAMU,KIC 08074045,Kepler,2454964.970275,2026-06-08 05:40:42.281,Secondary,61.0,0.5363932,280.50256,43.97781,13.64
2026-06-08,ETAMU,KIC 09032671,Kepler,2454953.798542,2026-06-08 05:41:15.848,Primary,50.3,0.2496079,295.51004,45.31243,12.98
2026-06-08,ETAMU,KIC 09953894,Kepler,2454954.535285,2026-06-08 05:41:33.370,Primary,52.1,1.3825995,292.92167,46.81213,11.08
2026-06-08,ETAMU,KIC 08397675,Kepler,2454953.720983,2026-06-08 05:41:42.705,Secondary,46.1,0.5532589,301.47576,44.31975,13.5
2026-06-08,ETAMU,KIC 10905824,Kepler,2455003.276777,2026-06-08 05:41:57.203,Secondary,58.1,2.7195351,283.68593,48.34022,12.81
2026-06-08,ETAMU,KIC 11151970,Kepler,2454954.067131,2026-06-08 05:42:01.596,Primary,48.8,0.3116291,297.83782,48.77417,13.07
2026-06-08,ETAMU,KIC 12418816,Kepler,2454954.742983,2026-06-08 05:42:19.382,Secondary,49.6,1.5218703,296.44189,51.2243,12.4
2026-06-08,ETAMU,KIC 08242493,Kepler,2454964.621844,2026-06-08 05:42:31.560,Primary,50.9,0.2832856,294.97129,44.18297,14.7
2026-06-08,ETAMU,KIC 05623774,Kepler,2454964.773587,2026-06-08 05:42:43.397,Primary,52.3,1.1336299,292.96214,40.87551,13.78
2026-06-08,ETAMU,KIC 09002076,Kepler,2454953.989731,2026-06-08 05:42:57.566,Primary,59.3,0.481405,283.08702,45.39037,12.26
2026-06-08,ETAMU,KIC 09283826,Kepler,2454953.798119,2026-06-08 05:43:29.552,Primary,52.4,0.3565238,293.04526,45.73581,13.09
2026-06-08,ETAMU,KIC 05478466,Kepler,2454964.857262,2026-06-08 05:44:11.836,Primary,48.0,0.4825013,299.0945,40.6942,14.23
2026-06-08,ETAMU,KIC 07941050,Kepler,2454964.782894,2026-06-08 05:44:43.787,Primary,59.7,0.2979811,283.28906,43.79083,14.98
2026-06-08,ETAMU,KIC 09282687,Kepler,2455000.611063,2026-06-08 05:45:18.822,Primary,53.1,1.6804361,292.57277,45.75768,14.11
2026-06-08,ETAMU,KIC 03122985,Kepler,2454965.600017,2026-06-08 05:46:03.629,Primary,52.7,0.9934885,292.91892,38.20669,14.7
2026-06-08,ETAMU,KIC 05557368,Kepler,2454953.768264,2026-06-08 05:46:26.313,Secondary,49.4,0.2979309,297.73495,40.76785,12.65
2026-06-08,ETAMU,KIC 06629588,Kepler,2454966.783103,2026-06-08 05:46:27.562,Secondary,49.5,2.2644714,297.75563,42.00906,13.98
2026-06-08,ETAMU,KIC 04547308,Kepler,2454953.624244,2026-06-08 05:46:29.095,Secondary,57.5,0.5769285,287.06073,39.66516,12.54
2026-06-08,ETAMU,KIC 10528299,Kepler,2454964.631681,2026-06-08 05:46:29.411,Secondary,55.5,0.3998018,288.99054,47.73825,13.97
2026-06-08,ETAMU,KIC 06223646,Kepler,2454953.711109,2026-06-08 05:46:33.268,Secondary,50.1,0.3649341,296.8833,41.51886,13.55
2026-06-08,ETAMU,KIC 05039441,Kepler,2454955.35136,2026-06-08 05:47:07.867,Secondary,49.0,2.1513832,298.40985,40.15679,12.92
2026-06-08,ETAMU,KIC 07506446,Kepler,2454964.894098,2026-06-08 05:48:11.090,Secondary,60.0,0.3525999,283.8507,43.12293,14.22
2026-06-08,ETAMU,KIC 06526545,Kepler,2454963.784265,2026-06-08 05:48:15.713,Secondary,53.3,2.1014179,293.12854,41.94915,13.67
2026-06-08,ETAMU,KIC 09451598,Kepler,2454964.808713,2026-06-08 05:49:34.393,Primary,58.9,0.3623487,285.11912,46.05059,13.63
2026-06-08,ETAMU,KIC 08328376,Kepler,2455000.221037,2026-06-08 05:50:01.285,Secondary,48.4,4.3459671,300.38225,44.28005,11.94
2026-06-08,ETAMU,KIC 03756730,Kepler,2454964.961909,2026-06-08 05:50:35.283,Secondary,52.9,0.3791639,293.93495,38.86723,14.6
2026-06-08,ETAMU,KIC 03339563,Kepler,2454965.37686,2026-06-08 05:50:35.962,Primary,55.4,0.8412315,290.74595,38.44315,14.18
2026-06-08,ETAMU,KIC 10920314,Kepler,2454953.58661,2026-06-08 05:50:58.270,Secondary,54.2,0.5051686,291.95666,48.3468,13.12
2026-06-08,ETAMU,KIC 05809868,Kepler,2454964.797027,2026-06-08 05:51:15.576,Primary,51.0,0.4393902,296.85433,41.06752,12.95
2026-06-08,ETAMU,KIC 09020289,Kepler,2454964.859201,2026-06-08 05:51:33.413,Secondary,55.2,0.3840279,291.22538,45.32558,14.74
